Wavelength,Backscatter
540,0.0015249770075198349
541,0.0015224398425672673
542,0.0015199115725566825
543,0.0015173921499784847
544,0.0015148815276637118
545,0.0015123796587809732
546,0.0015098864968334182
547,0.0015074019956557389
548,0.0015049261094112068
549,0.0015024587925887402
550,0.0015
551,0.001497549686776522
552,0.001495107808366876
553,0.0014926743205338562
554,0.001490249179351703
555,0.001487832341203352
556,0.0014854237627777121
557,0.0014830234010669765
558,0.0014806312133639568
559,0.0014782471572594485
560,0.0014758711906396231
561,0.0014735032716834489
562,0.0014711433588601361
563,0.0014687914109266125
564,0.0014664473869250223
565,0.0014641112461802525
566,0.001461782948297486
567,0.0014594624531597768
568,0.0014571497209256554
569,0.0014548447120267536
570,0.0014525473871654592
571,0.0014502577073125906
572,0.001447975633705097
573,0.001445701127843784
574,0.0014434341514910586
575,0.0014411746666687022
576,0.001438922635655662
577,0.0014366780209858683
578,0.0014344407854460714
579,0.0014322108920737028
580,0.0014299883041547566
581,0.0014277729852216938
582,0.001425564899051366
583,0.001423364009662962
584,0.0014211702813159738
585,0.0014189836785081843
586,0.0014168041659736732
587,0.0014146317086808464
588,0.0014124662718304818
589,0.001410307820853795
590,0.0014081563214105278
591,0.001406011739387052
592,0.0014038740408944927
593,0.0014017431922668723
594,0.0013996191600592707
595,0.0013975019110460056
596,0.0013953914122188287
597,0.0013932876307851424
598,0.0013911905341662306
599,0.0013891000899955114
600,0.001387016266116802
601,0.0013849390305826054
602,0.00138286835165241
603,0.001380804197791009
604,0.0013787465376668326
605,0.0013766953401503005
606,0.001374650574312188
607,0.0013726122094220082
608,0.00137058021494641
609,0.0013685545605475926
610,0.001366535216081734
611,0.001364522151597435
612,0.0013625153373341792
613,0.0013605147437208067
614,0.0013585203413740018
615,0.0013565321010967988
616,0.001354549993877097
617,0.0013525739908861927
618,0.001350604063477327
619,0.0013486401831842435
620,0.0013466823217197618
621,0.0013447304509743656
622,0.0013427845430148016
623,0.0013408445700826934
624,0.0013389105045931693
625,0.0013369823191335
626,0.0013350599864617523
627,0.0013331434795054548
628,0.0013312327713602735
629,0.0013293278352887034
630,0.0013274286447187713
631,0.0013255351732427488
632,0.0013236473946158797
633,0.001321765282755118
634,0.0013198888117378785
635,0.0013180179558007976
636,0.0013161526893385076
637,0.00131429298690242
638,0.0013124388231995226
639,0.0013105901730911856
640,0.0013087470115919798
641,0.0013069093138685052
642,0.0013050770552382302
643,0.0013032502111683432
644,0.0013014287572746116
645,0.0012996126693202543
646,0.0012978019232148226
647,0.0012959964950130917
648,0.0012941963609139628
649,0.001292401497259375
650,0.0012906118805332265
651,0.0012888274873603064
652,0.001287048294505235
653,0.0012852742788714154
654,0.0012835054174999939
655,0.0012817416875688277
656,0.0012799830663914656
657,0.0012782295314161345
658,0.0012764810602247376
659,0.001274737630531859
660,0.0012729992201837802
661,0.0012712658071575024
662,0.0012695373695597793
663,0.0012678138856261586
664,0.00126609533372003
665,0.0012643816923316854
666,0.0012626729400773834
667,0.001260969055698424
668,0.0012592700180602317
669,0.0012575758061514474
670,0.0012558863990830243
671,0.0012542017760873382
672,0.0012525219165172984
673,0.0012508467998454736
674,0.0012491764056632192
675,0.0012475107136798167
676,0.0012458497037216173
677,0.0012441933557311954
678,0.0012425416497665095
679,0.0012408945660000675
680,0.0012392520847181023
681,0.0012376141863197534
682,0.0012359808513162558
683,0.0012343520603301354
684,0.0012327277940944114
685,0.0012311080334518067
686,0.0012294927593539638
687,0.0012278819528606674
688,0.001226275595139075
689,0.0012246736674629527
690,0.0012230761512119182
691,0.0012214830278706903
692,0.0012198942790283443
693,0.001218309886377574
694,0.0012167298317139613
695,0.0012151540969352484
696,0.001213582664040621
697,0.0012120155151299932
698,0.0012104526324033013
699,0.0012088939981598024
700,0.0012073395947973793
701,0.0012057894048118504
702,0.001204243410796287
703,0.0012027015954403342
704,0.0012011639415295402
705,0.0011996304319446878
706,0.0011981010496611357
707,0.0011965757777481604
708,0.0011950545993683085
709,0.0011935374977767503
710,0.0011920244563206415
711,0.001190515458438489
712,0.0011890104876595222
713,0.0011875095276030693
714,0.0011860125619779385
715,0.0011845195745818062
716,0.0011830305493006072
717,0.0011815454701079326
718,0.0011800643210644309
719,0.0011785870863172143
720,0.0011771137500992716
721,0.0011756442967288836
722,0.001174178710609044
723,0.0011727169762268852
724,0.0011712590781531103
725,0.0011698050010414262
726,0.0011683547296279845
727,0.0011669082487308254
728,0.001165465543249327
729,0.0011640265981636576
730,0.0011625913985342344
731,0.0011611599295011852
732,0.0011597321762838138
733,0.001158308124180073
734,0.0011568877585660363
735,0.0011554710648953807
736,0.0011540580286988663
737,0.001152648635583827
738,0.0011512428712336599
739,0.0011498407214073222
740,0.00114844217193883
741,0.0011470472087367627
742,0.001145655817783769
743,0.0011442679851360806
744,0.0011428836969230264
745,0.0011415029393465508
746,0.0011401256986807388
747,0.001138751961271341
748,0.0011373817135353044
749,0.001136014941960308
750,0.0011346516331042983
751,0.001133291773595033
752,0.0011319353501296242
753,0.0011305823494740892
754,0.0011292327584629005
755,0.0011278865639985428
756,0.0011265437530510723
757,0.0011252043126576774
758,0.001123868229922248
759,0.0011225354920149414
760,0.0011212060861717575
761,0.0011198799996941134
762,0.0011185572199484235
763,0.001117237734365682
764,0.0011159215304410476
765,0.0011146085957334346
766,0.0011132989178651025
767,0.0011119924845212532
768,0.001110689283449629
769,0.001109389302460113
770,0.001108092529424336
771,0.0011067989522752807
772,0.001105508559006895
773,0.001104221337673705
774,0.0011029372763904299
775,0.0011016563633316036
776,0.0011003785867311955
777,0.001099103934882236
778,0.0010978323961364448
779,0.0010965639589038617
780,0.00109529861165248
781,0.0010940363429078818
782,0.0010927771412528797
783,0.0010915209953271568
784,0.0010902678938269112
785,0.0010890178255045031
786,0.0010877707791681068
787,0.00108652674368136
788,0.0010852857079630207
789,0.0010840476609866256
790,0.0010828125917801477
791,0.001081580489425662
792,0.0010803513430590085
793,0.0010791251418694615
794,0.0010779018750993986
795,0.0010766815320439745
796,0.0010754641020507957
797,0.0010742495745195968
798,0.0010730379389019226
799,0.001071829184700809
800,0.0010706233014704668
